"경기도",가평군,소계,900,21.6,1.2,23.4,1.4
"경기도",고양시,소계,2742,20.6,0.9,21.2,0.8
"경기도",고양시,덕양구,914,22.1,1.6,23.0,1.4
"경기도",고양시,일산동구,908,18.8,1.4,19.1,1.4
"경기도",고양시,일산서구,920,20.0,1.4,20.9,1.3
"경기도",과천시,소계,902,14.6,1.1,15.7,1.2
"경기도",구리시,소계,912,20.0,1.3,20.6,1.3
"경기도",김포시,소계,909,20.9,1.5,21.5,1.5
"경기도",남양주시,소계,917,23.1,1.4,24.4,1.4
"경기도",동두천시,소계,905,25.2,1.4,27.1,1.6
"경기도",부천시,소계,2749,19.5,0.8,19.7,0.8
"경기도",부천시,소사구,922,19.4,1.2,20.1,1.2
"경기도",부천시,오정구,911,23.0,1.6,23.3,1.3
"경기도",부천시,원미구,916,18.1,1.2,18.1,1.2
"경기도",양주시,소계,909,22.6,1.5,23.2,1.5
"경기도",양평군,소계,908,23.4,1.5,27.0,1.5
"경기도",여주시,소계,908,18.8,1.7,19.1,1.5
"경기도",연천군,소계,898,22.7,1.6,22.5,1.6
"경기도",의정부시,소계,911,24.7,1.3,26.4,1.4
"경기도",이천시,소계,915,25.9,1.5,27.1,1.5
"경기도",파주시,소계,910,22.7,1.5,22.8,1.4
"경기도",포천시,소계,908,23.5,1.5,24.0,1.4
"경기도",하남시,소계,911,21.2,1.6,21.0,1.4
"경기도",광명시,소계,918,18.7,1.3,19.0,1.3
"경기도",광주시,소계,912,23.4,1.5,23.4,1.4
"경기도",군포시,소계,911,20.6,1.4,20.6,1.3
"경기도",성남시,소계,2747,20.3,0.8,20.7,0.7
"경기도",성남시,분당구,912,15.8,1.2,16.6,1.1
"경기도",성남시,수정구,923,25.6,1.6,25.7,1.4
"경기도",성남시,중원구,912,24.2,1.7,23.9,1.4
"경기도",수원시,소계,3650,21.8,0.8,21.8,0.6
"경기도",수원시,권선구,915,24.6,1.5,24.4,1.3
"경기도",수원시,영통구,912,19.9,1.4,19.2,1.1
"경기도",수원시,장안구,913,19.2,1.6,20.1,1.3
"경기도",수원시,팔달구,910,23.7,1.6,24.6,1.4
"경기도",시흥시,소계,911,26.1,1.4,24.3,1.3
"경기도",안산시,소계,1833,25.9,1.1,25.2,1.0
"경기도",안산시,단원구,914,26.3,1.4,25.5,1.3
"경기도",안산시,상록구,919,25.5,1.5,25.0,1.4
"경기도",안성시,소계,908,21.5,1.5,21.9,1.5
"경기도",안양시,소계,1819,20.4,1.0,21.2,0.9
"경기도",안양시,동안구,910,19.4,1.3,20.2,1.3
"경기도",안양시,만안구,909,21.8,1.3,22.9,1.2
"경기도",오산시,소계,912,24.4,1.5,23.5,1.4
"경기도",용인시,소계,2731,18.5,0.8,19.3,0.8
"경기도",용인시,기흥구,912,16.7,1.3,17.3,1.3
"경기도",용인시,수지구,910,15.7,1.2,16.9,1.3
"경기도",용인시,처인구,909,25.7,1.6,26.0,1.4
"경기도",의왕시,소계,915,20.0,1.5,21.1,1.3
"경기도",평택시,소계,1825,24.3,1.2,24.4,1.0
"경기도",평택시,송탄,914,24.8,1.7,25.5,1.4
"경기도",평택시,평택,911,24.0,1.6,23.9,1.4
"경기도",화성시,소계,922,23.6,1.5,22.7,1.3
"강원도",소계,소계,15826,21.4,0.5,22.8,0.5
"강원도",강릉시,소계,892,20.5,1.4,23.2,1.4
"강원도",고성군,소계,868,24.0,1.7,26.7,2.3
"강원도",동해시,소계,886,21.1,1.4,23.3,1.6
"강원도",삼척시,소계,884,21.1,1.6,22.8,1.4
"강원도",속초시,소계,887,22.6,1.6,24.8,1.6
"강원도",양구군,소계,864,21.3,1.9,20.6,1.7
"강원도",양양군,소계,867,21.0,1.6,22.2,1.5
"강원도",영월군,소계,878,22.5,1.6,23.3,1.9
"강원도",원주시,소계,891,20.6,1.3,21.6,1.2
"강원도",인제군,소계,875,24.9,1.9,24.8,1.8
"강원도",정선군,소계,877,26.1,1.6,28.5,2.1
"강원도",철원군,소계,880,23.1,2.0,22.8,1.8
"강원도",춘천시,소계,894,20.0,1.4,20.8,1.5
"강원도",태백시,소계,878,25.7,1.6,27.9,1.7
"강원도",평창군,소계,878,20.3,1.5,21.4,1.7
"강원도",홍천군,소계,882,22.5,1.5,23.9,1.8
"강원도",화천군,소계,866,21.5,1.9,20.1,1.5
"강원도",횡성군,소계,879,23.1,1.4,27.0,1.8
"충청북도",소계,소계,12464,21.3,0.5,22.5,0.5
"충청북도",괴산군,소계,883,20.0,1.6,20.3,3.1
"충청북도",단양군,소계,875,20.0,1.6,23.7,1.9
"충청북도",보은군,소계,879,18.7,1.5,22.2,1.8
"충청북도",영동군,소계,888,19.5,1.6,22.5,2.0
"충청북도",옥천군,소계,886,20.3,1.6,23.1,2.0
"충청북도",음성군,소계,894,24.9,1.4,25.2,1.6
"충청북도",제천시,소계,900,21.8,1.4,23.5,1.7
"충청북도",증평군,소계,878,24.7,1.7,25.2,1.6
"충청북도",진천군,소계,887,24.4,1.8,25.1,1.6
"충청북도",충주시,소계,900,22.1,1.7,24.1,1.6
"충청북도",청주시,소계,3594,20.6,0.7,21.3,0.7
"충청북도",청주시,상당구,896,17.8,1.3,18.6,1.3
"충청북도",청주시,서원구,900,19.5,1.3,20.4,1.4
"충청북도",청주시,흥덕구,900,21.4,1.4,22.0,1.5
"충청북도",청주시,청원구,898,23.5,1.5,23.3,1.4
"충청남도",소계,소계,13530,21.6,0.6,22.8,0.5
"충청남도",계룡시,소계,888,18.2,1.7,18.5,1.3
"충청남도",공주시,소계,929,20.9,1.5,24.0,1.7
"충청남도",금산군,소계,898,17.5,1.5,18.1,2.1
"충청남도",논산시,소계,905,23.9,1.6,26.0,1.9
"충청남도",당진시,소계,903,23.3,1.7,23.7,1.6
"충청남도",보령시,소계,904,23.1,1.6,25.5,1.8
"충청남도",부여군,소계,899,19.7,1.6,24.3,2.2
"충청남도",서산시,소계,904,21.5,1.5,22.6,1.6
"충청남도",서천군,소계,900,18.2,1.9,22.3,2.4
